Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
   86400, 58282.00171702000,  -3452.344420054424,  -5044.399778962765,  -2916.344291434186,  5.703216517015306719, -0.999394171434571873, -5.028665800420285343,  6768.016667665802899, 0.00076956973745437958, 0.90163785398052838285, 1.02557901631301047691, 0.58371087489069095166, 2.69717624160056394940, -0.448594054946432, -0.453619568800254, 398.577738941480050,  0.003816408502242
   90000, 58282.04338368667,  -2032.505811786714,   3679.565236412664,   5298.465622957828, -6.529913621241397286, -4.030641608360490037,  0.297809456602221597,  6768.014072671955438, 0.00076957908111062260, 0.90163798162930275116, 1.02565169178071316470, 0.58371099833802974694, 0.49604809611919373465,  0.902307952280659, -2.751668484277681, 398.424612205866481,  0.007869175305437
   93600, 58282.08505035334,   5843.826369426633,    689.113281961230,  -3345.192396778973,  1.992327951912520215,  5.748369812547135502,  4.676472564746886348,  6768.010485250433466, 0.00076955946813905683, 0.90163802274613093983, 1.02546265212108464102, 0.58371106434854729157, 4.57604289619850775062, -0.517895345455413,  1.308855874574981, 395.786796376832513,  0.005111958923681
   97200, 58282.12671702000,  -4860.327563392654,  -4511.111699796757,  -1372.551536392011,  4.184087727885369343, -2.745624618278933626, -5.812432869011503143,  6768.006606252615500, 0.00076928861327645864, 0.90163812335131037845, 1.02497184684113989224, 0.58371120927540516121, 2.37800337758544538033, -0.206640071485465, -1.464090680639791, 394.522016617372628,  0.004705974025962
  100800, 58282.16838368667,   -116.603381101454,   4610.887299083052,   4945.971196831751, -6.924243450987814798, -2.509412369969803771,  2.177572491090580992,  6768.003740308672128, 0.00076929560577741040, 0.90163820043865637729, 1.02525383356404490318, 0.58371130924630863697, 0.17580959971776217490,  0.823361474210680,  2.264551059225249, 396.201126389857677,  0.008519091436788
  104400, 58282.21005035334,   4994.031355042604,   -941.386949843473,  -4473.279178242390,  3.975252156887379489,  5.702257005829449300,  3.246028788818623100,  6767.999018089691648, 0.00076924279139399358, 0.90163820356777329263, 1.02478150191106340608, 0.58371141291192430708, 4.25670405048962697224, -0.723173632218080,  0.218007043860993, 401.472981182372109,  0.003946295852507
  108000, 58282.25171702000,  -5775.018139517409,  -3520.165889379080,    310.346294722968,  2.239689351711803395, -4.213910359206481004, -6.006603810469800662,  6767.993526984633695, 0.00076888997465095971, 0.90163822569407731984, 1.02446478021370192670, 0.58371151962170804677, 2.05865274576014107861,  0.044645750178411, -2.452675354867498, 392.334876443000098,  0.005640094717997
  111600, 58282.29338368667,   1810.969743142419,   5072.493943501516,   4089.767606414213, -6.613337115197956799, -0.732554594901084043,  3.835594597074323497,  6767.990055443837239, 0.00076892612108416292, 0.90163823307435694620, 1.02480847509360970861, 0.58371154116791469722, 6.13881031202849339248,  0.653053171044605,  1.108185472624279, 392.558322108975744,  0.008762400608755
  115200, 58282.33505035334,   3637.357796758407,  -2476.159521957583,  -5147.149357655918,  5.553268928982865716,  5.077500579121734347,  1.487244119202129350,  6767.984751038254470, 0.00076879618870666016, 0.90163822271137843438, 1.02424835236546066719, 0.58371156239827353405, 3.93739315856881098030, -0.865117962019500, -0.980052613715404, 405.834681892943479,  0.003287881170583
  118800, 58282.37671702000,  -6103.430529384008,  -2172.055159913136,   1961.523306918324,  0.066873109966052812, -5.255110165296006972, -5.591003650365409194,  6767.978791962049641, 0.00076833990010924928, 0.90163822225226906472, 1.02426735039784461471, 0.58371153665735853264, 1.73889307383167212922,  0.294104817086283,  2.837302613163244, 392.491790784071725,  0.006970542897656
