Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  158400, 58282.83505035334,  -3626.598596980736,  -5010.076384751135,  -2758.777169381843,  5.562745468490484560, -1.199123842684669694, -5.141551389176585546,  6767.697299060942615, 0.00076442602768559521, 0.90164463905730500733, 1.02341835346128967751, 0.58370604210548737261, 2.66428116615849972654, -0.422931325617528,  0.552798068632625, 397.733154815115313,  0.011575600409859
  162000, 58282.87671702000,  -1830.748697139316,   3800.851777389044,   5285.914492557700, -6.606456646772090336, -3.882746742589474561,  0.507143994482475003,  6767.691853622679814, 0.00076461543531328866, 0.90164492273885737651, 1.02351277465809877736, 0.58370606309708112297, 0.46333214600266285670,  0.899485065655426, -1.774550919470711, 397.995273810550941,  0.015677315511474
  165600, 58282.91838368667,   5779.435169508483,    513.785581615701,  -3485.319424567958,  2.219787193764896967,  5.772011908676181536,  4.543011027535178328,  6767.686301740654865, 0.00076459305935450881, 0.90164513984281576827, 1.02349136766733428579, 0.58370599574458836774, 4.54351846098256793860, -0.541956949030948,  2.313025690733322, 396.071468054784248,  0.008852072669194
  169200, 58282.96005035334,  -4983.541669797038,  -4425.351697333808,  -1196.270130381467,  3.993437897390662867, -2.918824664923433378, -5.862391002996566549,  6767.681895467249222, 0.00076411644749293976, 0.90164543369576846492, 1.02285641749765087382, 0.58370606954715963577, 2.34592697866809968450, -0.180009273786074, -0.453276307747738, 393.841993223168515,  0.008991829281788
  172800, 58283.00171702000,     90.620704543734,   4683.057816676236,   4877.803437937213, -6.924877798526199220, -2.330248921076195873,  2.367031881701631799,  6767.678644036634071, 0.00076432023881579694, 0.90164566621956638480, 1.02318709694905134622, 0.58370622867844304814, 0.14390094037167521883,  0.808828516060903, -3.030454143559005, 395.572862429116356,  0.012954325468695
  176400, 58283.04338368667,   4873.079426587315,  -1109.848287351872,  -4566.778830724072,  4.163351908662927047,  5.663302983224441893,  3.073943608819666635,  6767.672400414963379, 0.00076420545775458572, 0.90164579402217526969, 1.02284391393952799640, 0.58370640097723162020, 4.22504175885611927069, -0.741773333392490,  1.213322912942155, 401.672433150655991,  0.007635562855413
  180000, 58283.08505035334,  -5837.392211812871,  -3394.119059939937,    486.762831660342,  2.020390067302729455, -4.344568211923845591, -5.991736205847133852,  6767.666291993000167, 0.00076385385042290583, 0.90164595672867968267, 1.02222672467850986982, 0.58370659203602094379, 2.02756793842733645675,  0.070897279298671, -1.440584111896339, 391.912594518770902,  0.009992513800345
  183600, 58283.12671702000,   2002.567743552191,   5090.799009402592,   3975.657604286076, -6.541850548337860399, -0.541738874245977264,  3.987129252409372262,  6767.662385055579576, 0.00076403496811552524, 0.90164611087456363373, 1.02280933719741339266, 0.58370674755466778059, 6.10772444071736693005,  0.632078456933838,  2.109116737277167, 391.859859138638456,  0.011230626566484
  187200, 58283.16838368667,   3474.885434577455,  -2621.248938049436,  -5187.084200780265,  5.685283301873963590,  4.983132758915689752,  1.295752212738849152,  6767.655549856878643, 0.00076390577782121264, 0.90164618376280779923, 1.02210458678567256007, 0.58370698908932717915, 3.90683413004425481268, -0.874321937895704,  0.004338039546317, 405.787740589941848,  0.007609474480923
  190800, 58283.21005035334,  -6101.839449840320,  -2020.416737296749,   2120.401425154839, -0.157675168291271278, -5.332311241043603271, -5.516086798780462140,  6767.647638346376924, 0.00076349385536063548, 0.90164623035166319826, 1.02181244848688591149, 0.58370718453585273525, 1.70890040879989287773,  0.318859171057994, -2.435169991961947, 392.304486142374003,  0.009181294824052
