Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  158400, 58282.83505035334,  -3583.975994944015,  -5018.698256115302,  -2797.610919861993,  5.598039950371143907, -1.150195601606367331, -5.114648055181573165,  6767.295830496704610, 0.00076595906203746040, 0.90165490287515885490, 1.02500326155136104107, 0.58370926359969525397, 2.67130319755508688958, -0.429261261585185,  0.559230372949754, 397.458609628539705,  0.029323522993159
  162000, 58282.87671702000,  -1882.859692968328,   3769.657316087061,   5289.430416554819, -6.587704548447691454, -3.921533260998163045,  0.453195936422961797,  6767.283167352514382, 0.00076654079127186333, 0.90165566498500271809, 1.02535039355150184423, 0.58370934218610119983, 0.47048791323167399732,  0.900370161446967, -1.760206981303117, 397.610357766021991,  0.029244613961669
  165600, 58282.91838368667,   5797.118243774333,    561.376327975765,  -3447.531214698046,  2.158488641761095593,  5.766442721848803741,  4.579935589422535771,  6767.269559632605918, 0.00076684316556508474, 0.90165633473409736900, 1.02569022962820052944, 0.58370930403453510839, 4.55066812437711877039, -0.535478634680384,  2.320889494209319, 395.499049104418816,  0.030363513483614
  169200, 58282.96005035334,  -4948.698967121129,  -4449.935168670550,  -1246.489426966043,  4.048277021078765876, -2.869924339478242742, -5.849162607559793762,  6767.258842121204589, 0.00076578909208333167, 0.90165727953364051115, 1.02422230880385529907, 0.58370949022763173546, 2.35428859895937239765, -0.187597315843327, -0.447027056033664, 393.515367402151469,  0.031457394254795
  172800, 58283.00171702000,     28.851582418184,   4661.670364727900,   4898.394754807198, -6.925776495977292885, -2.384115567460071616,  2.310918824303328892,  6767.247838213031611, 0.00076645600651059866, 0.90165811799151323556, 1.02549257982794560175, 0.58371008793784391437, 0.15172748758781343578,  0.813278510655225, -3.017278490551296, 395.229119589183767,  0.030510275421841
  176400, 58283.04338368667,   4911.062834506227,  -1057.160806844411,  -4537.797324662828,  4.105217434978527279,  5.676361190801496787,  3.128278690055613738,  6767.231015119617385, 0.00076646055127528832, 0.90165860985422504567, 1.02496472455905840795, 0.58371071118900867713, 4.23342408373754615792, -0.736045553428393,  1.225206116786526, 401.077622661999783,  0.027500964895620
  180000, 58283.08505035334,  -5817.179550936201,  -3435.555992966097,    429.010109745041,  2.092516136475244016, -4.302397832244607730, -5.997663859726138664,  6767.213522035568164, 0.00076559971909119095, 0.90165916939391290970, 1.02352178092631808371, 0.58371124807898374840, 2.03718584452998647811,  0.062303276374976, -1.433770715986878, 391.485300076258341,  0.032620525955770
  183600, 58283.12671702000,   1936.980628552417,   5084.669162742088,   4014.978778180259, -6.567413037647056073, -0.607339726863504201,  3.935877617504009677,  6767.199082207412637, 0.00076618582466060441, 0.90165979268017675371, 1.02565673918705120668, 0.58371190640476214800, 6.11621833610197283750,  0.639333991187502,  2.119945147261745, 391.522981077581449,  0.032598441164227
  187200, 58283.16838368667,   3533.297518701850,  -2569.173676770118,  -5173.005092747027,  5.638823472114932068,  5.017845183119643038,  1.364736805460931621,  6767.179374330972458, 0.00076617717190246380, 0.90166012620534836616, 1.02385695684953410389, 0.58371272765819432886, 3.91682069577900395505, -0.871166925104384,  0.021869717719866, 405.219747924811941,  0.025562113433835
  190800, 58283.21005035334,  -6102.602191186888,  -2077.511354026198,   2060.802284022976, -0.073344400892039751, -5.304125209563032450, -5.545252102738448740,  6767.155665608239787, 0.00076510560974415199, 0.90166032400537082727, 1.02359176198006387721, 0.58371333188216526769, 1.71931218976635386193,  0.309579170943056, -2.426797833151404, 391.751403055516505,  0.032465186227800
  194400, 58283.25171702000,   3649.617154851863,   4996.686360860759,   2728.642372138316, -5.549593367060532140,  1.229431774108348811,  5.164570817704926268,  6767.134957268740469, 0.00076594512143572391, 0.90166057457681236456, 1.02550801728088208128, 0.58371372309872799792, 5.79801395159290437363,  0.418692619900670,  1.064936071081959, 387.923253298177144,  0.034774350422148
  198000, 58283.29338368667,   1802.781180685487,  -3823.408954873877,  -5290.390487427568,  6.606956939811655333,  3.858135145536309135, -0.533555025608123121,  6767.112104568881335, 0.00076577160991394511, 0.90166073719176972738, 1.02310718146398434820, 0.58371415327865710013, 3.60013159407034828252, -0.898949822225431, -1.266391327703079, 406.680268992373271,  0.024913681643356
  201600, 58283.33505035334,  -5776.829183750615,   -512.223682902387,   3485.317348972955, -2.232229067423184552, -5.774761071248045592, -4.537334272215639696,  6767.086229254233508, 0.00076444596055455480, 0.90166079878894096658, 1.02424756248854469944, 0.58371433831779775454, 1.40087930578238093371,  0.542169359784001,  2.829230293619796, 393.730943554334033,  0.031336671609573
  205200, 58283.37671702000,   4995.114014459432,   4407.483629325851,   1169.322306757977, -3.976065986274475198,  2.941254660349216182,  5.874154866246436126,  6767.062784766128577, 0.00076583779391916647, 0.90166089042460777664, 1.02490164307629685859, 0.58371430869783985391, 5.48052862169589634659,  0.176150981990179,  0.059989683851549, 385.974593421170482,  0.036016514276239
  208800, 58283.41838368667,   -106.727048258942,  -4695.007605986189,  -4879.314051057151,  6.914423557078089303,  2.314172902392168211, -2.376853145584523744,  6767.037731925573668, 0.00076504134606478348, 0.90166094328888232967, 1.02310660392465161024, 0.58371412740345044888, 3.28295801003328216829, -0.807676587264282, -2.517411217248521, 405.152013824648463,  0.025592593778908
  212400, 58283.46005035334,  -4873.152681105389,   1103.321531396618,   4560.118210216062, -4.167861818159473700, -5.667323232212442902, -3.075078345970782777,  6767.012687130722792, 0.00076388310756498247, 0.90166103345684432945, 1.02476347377481795278, 0.58371364766597248682, 1.08263715231029650731,  0.741189018738227,  1.731027163646516, 396.153987293078842,  0.030011846861737
  216000, 58283.50171702000,   5839.500174698958,   3377.226474831570,   -506.126036243754, -2.006187777186057029,  4.356676434934058254,  5.994797459334628411,  6766.992224418480845, 0.00076558974349529620, 0.90166130493101612117, 1.02426776305097228274, 0.58371310327019496739, 5.16338433996626224552, -0.073843692628069, -0.926477225674889, 386.709400199886261,  0.035541983872073
  219600, 58283.54338368667,  -2004.401910044605,  -5097.821104535490,  -3981.881602416748,  6.532092182711889822,  0.540478874692659976, -3.981826553238578115,  6766.969438601004934, 0.00076401547263409330, 0.90166151555646640962, 1.02368159737394112327, 0.58371252343525467269, 2.96542941849471009008, -0.632188352170506,  2.625704610667420, 401.350583970344360,  0.027368213854531
  223200, 58283.58505035334,  -3482.623084602399,   2607.513135533967,   5178.158199117208, -5.686590613683137678, -4.992839627844279992, -1.305079949778445380,  6766.947094592176688, 0.00076357631042103381, 0.90166173779216389532, 1.02481294044597846425, 0.58371167411208888410, 0.76491998380722953755,  0.873708069606640,  0.524348168735507, 397.610009379739893,  0.029244795122535
  226800, 58283.62671702000,   6099.607293284568,   2009.914102726125,  -2130.025136304798,  0.161865705759776091,  5.334985153332630092,  5.516155806548051857,  6766.931051652553076, 0.00076497706463746144, 0.90166227436971332888, 1.02419570703197214368, 0.58371075013418501125, 4.84600004373694235628, -0.320470943519931, -1.920183392154255, 390.207396996089813,  0.033375635772307
  230400, 58283.66838368667,  -3701.378670361360,  -4992.567009551537,  -2688.264271368543,  5.499083221181118677, -1.286378193161824544, -5.189462406847483347,  6766.915141362956898, 0.00076307133216577288, 0.90166291461567166476, 1.02421803710484392617, 0.58371008641224125931, 2.64808288764348125836, -0.411579437377727,  1.574236479686808, 396.724340902331960,  0.029709099321764
  234000, 58283.71005035334,  -1744.628728861047,   3850.257307827118,   5278.225648124584, -6.636698606937038338, -3.819067976236098808,  0.595458896039727083,  6766.897758844565967, 0.00076353223799246933, 0.90166340239814338366, 1.02461976461600138026, 0.58370945150817623963, 0.44749807010301343596,  0.897856110119659, -0.765103774215624, 397.138338922053322,  0.029490680371312
  237600, 58283.75171702000,   5750.790316931111,    442.600570692750,  -3540.617921842207,  2.311320769013398934,  5.779863770799630408,  4.487667501580707069,  6766.883692886618653, 0.00076416996580620450, 0.90166406046003848106, 1.02451747547143047674, 0.58370864542688078260, 4.52851652150858431396, -0.551608574341351, -2.949141593659260, 395.527327913394060,  0.030348242926767
  241200, 58283.79338368667,  -5029.160491359712,  -4390.317725793153,  -1127.545378842886,  3.918511497612770976, -2.985034458990007686, -5.880275646942924775,  6766.873159421602255, 0.00076258248550765805, 0.90166503814149399860, 1.02408819564419053313, 0.58370815215548002742, 2.33145847325473702487, -0.169675917234893,  0.571110251301638, 392.896664088508089,  0.031806901469550
  244800, 58283.83505035334,    167.064576909872,   4707.761049621214,   4850.792039072466, -6.923427550483382471, -2.263647364984161897,  2.436408053910717634,  6766.861769038454434, 0.00076354293437868730, 0.90166585936017334583, 1.02451096142387278979, 0.58370807242933498251, 0.13004260769270664948,  0.803232063633030, -2.013736549120188, 394.632430921647767,  0.030836162993094
  248400, 58283.87671702000,   4828.904619973516,  -1168.309755459459,  -4597.878823830663,  4.228306384270843015,  5.648410416156953955,  3.013082915634863267,  6766.847619236281250, 0.00076345200460028329, 0.90166651801297317365, 1.02447648077779333983, 0.58370791646620581706, 4.21165029040256262954, -0.748126457979671,  2.232760906229467, 401.041250687659954,  0.027518787163047
  252000, 58283.91838368667,  -5855.938563749232,  -3351.285574525006,    544.914063858199,  1.947440191015764970, -4.386848131451502111, -5.985772212902767876,  6766.835842216532321, 0.00076244693514921098, 0.90166743555317562073, 1.02334392608880020285, 0.58370785952447524803, 2.01543553396142792922,  0.079570831864939, -0.414598896612745, 391.048880600720167,  0.032876160445575
